sample_id,source_id,raw_path,relative_path,caption,width,height,sha256,valid,error
openimages_4c369ce7255d3e455d804ab3,openimages,data/raw_smoke/openimages/images/train/open_000043.jpg,images/train/open_000043.jpg,smoke open image 43,128,128,2d027c50ac69130484a8c72c4cff591a51f8f51495f96f2ce74456012d714ad8,1,
openimages_ce6d6ef0c7b640cc544e7d9c,openimages,data/raw_smoke/openimages/images/train/open_000044.jpg,images/train/open_000044.jpg,smoke open image 44,128,128,5f226583144ba6094685c62ec78bba6386f0b791d38afe6f46f73e9e31ed913c,1,
openimages_47bbb1bb9cce55d41d4c74bc,openimages,data/raw_smoke/openimages/images/train/open_000045.jpg,images/train/open_000045.jpg,smoke open image 45,128,128,a7a74a6a6a45061655fcb22107572fe41c147fe953effd2b56b9870503ca73da,1,
openimages_fbaeacbad3350647d857fa9b,openimages,data/raw_smoke/openimages/images/train/open_000046.jpg,images/train/open_000046.jpg,smoke open image 46,128,128,d9ab131d9b98481a0de61bdf2c22a4d05899d3aee75e33d4e882b305f8e4b2e3,1,
openimages_20c27c44331d726ed8be0ace,openimages,data/raw_smoke/openimages/images/train/open_000047.jpg,images/train/open_000047.jpg,smoke open image 47,128,128,7c24f2105fae5a9f3e79da32ce09d69ebc4e89c458415dfe8d75963409c09230,1,
openimages_bf04378bc5e818538a2163ca,openimages,data/raw_smoke/openimages/images/train/open_000048.jpg,images/train/open_000048.jpg,smoke open image 48,128,128,9043a2b1684a794d98fde9b07ed18a4d173adb6450a2c4f6de0c880b357a4421,1,
openimages_096abde4998e38dc482796ef,openimages,data/raw_smoke/openimages/images/train/open_000049.jpg,images/train/open_000049.jpg,smoke open image 49,128,128,8ac42971e59d851b4475f94631653d505ad26908f8369ea0514846927ccf3417,1,
openimages_73957c3c572d39339f2ba2b9,openimages,data/raw_smoke/openimages/images/train/open_000050.jpg,images/train/open_000050.jpg,smoke open image 50,128,128,35f6616a82c0441d58580b3e815be6d0fca0d808582df894a9ac81e0109beff8,1,
openimages_328ecedf1a2354bcf6d04bfd,openimages,data/raw_smoke/openimages/images/train/open_000051.jpg,images/train/open_000051.jpg,smoke open image 51,128,128,f634c84ae5056b5636bf073ae30d587d3ec9d5344f0404b9a4ad701bdbceae50,1,
openimages_4ece3062ebbbb11ce1abde41,openimages,data/raw_smoke/openimages/images/train/open_000052.jpg,images/train/open_000052.jpg,smoke open image 52,128,128,a6d9f730e91097b58df670bb5bcbacbf9ec340764cc66906ed850e16b7c6956c,1,
openimages_4d7f068fe4596426f91de9cb,openimages,data/raw_smoke/openimages/images/train/open_000053.jpg,images/train/open_000053.jpg,smoke open image 53,128,128,7ff39ad37c245d1606473c8c5ac368784b6de4c193bd7d75859ad58e34d5e0d0,1,
openimages_74a7c36532294ff6c38428aa,openimages,data/raw_smoke/openimages/images/train/open_000054.jpg,images/train/open_000054.jpg,smoke open image 54,128,128,02da0e43afa46d7b3d7d232c6edb403f9c3396cfa8474092ead3eb9e17ba9217,1,
openimages_0f674b9e2d24d7ac616eaafb,openimages,data/raw_smoke/openimages/images/train/open_000055.jpg,images/train/open_000055.jpg,smoke open image 55,128,128,59d7a69a26fcf6c60febb979b71dbf413697fb8301a97e1f74e2063cd7ed6649,1,
openimages_a313956dc417c218d3a50299,openimages,data/raw_smoke/openimages/images/train/open_000056.jpg,images/train/open_000056.jpg,smoke open image 56,128,128,8cd7ba4d438144f486651e0bbf323b78714e9f427c2fe5cf23aff57496a68cdb,1,
openimages_2f58f91a8b0ddaa165fde06e,openimages,data/raw_smoke/openimages/images/train/open_000057.jpg,images/train/open_000057.jpg,smoke open image 57,128,128,0697412ed1d4f82f41b8671593a9b19deca92eef535230b6e41b68ac42f9e7f5,1,
openimages_94e57c6925547abb5c57a37e,openimages,data/raw_smoke/openimages/images/train/open_000058.jpg,images/train/open_000058.jpg,smoke open image 58,128,128,640675a4f2d4f6fb8503d8c8f0d16513a06425757fc26135fa8d718b405ebd7d,1,
openimages_66e1ab4bf1b2af3a560dcb8b,openimages,data/raw_smoke/openimages/images/train/open_000059.jpg,images/train/open_000059.jpg,smoke open image 59,128,128,8b5e1b4ca528fdbb52ca5b9ae53601f93f8b4b8c11df521a8b45da2ebfaaca25,1,
openimages_7f4b8f88df46a87dbbc85009,openimages,data/raw_smoke/openimages/images/train/open_000060.jpg,images/train/open_000060.jpg,smoke open image 60,128,128,7d03162d4cc15d553fc6158318572df3ef36cf3783762934ef74e2d2459ee7c4,1,
openimages_f2ccf84982d361b8f8d33f8b,openimages,data/raw_smoke/openimages/images/train/open_000061.jpg,images/train/open_000061.jpg,smoke open image 61,128,128,c6bbbc9ad81a95699371e32cc4c087813176b7be4a46c3dd4d0e1e72190dd90f,1,
openimages_4a6a547b051988db8ecd4cf5,openimages,data/raw_smoke/openimages/images/train/open_000062.jpg,images/train/open_000062.jpg,smoke open image 62,128,128,76fca7a30529bbda64a9b6bae36374f0da4ff8621c48481ae46325f560a914b2,1,
openimages_65ecd0155bb8343328c322df,openimages,data/raw_smoke/openimages/images/train/open_000063.jpg,images/train/open_000063.jpg,smoke open image 63,128,128,e6c66bc4a62576faf8c9591d818bf395794d206b901efd5cc63d148987ab97b9,1,
openimages_89101c90564d2e904b2e5ba9,openimages,data/raw_smoke/openimages/images/train/open_000064.jpg,images/train/open_000064.jpg,smoke open image 64,128,128,9b5029dcc9ae4a04d852b0bee7ec76f28215c2b9cf5f3cb06ede032dbb4442e5,1,
openimages_217bf264c3ae3bc58b618035,openimages,data/raw_smoke/openimages/images/train/open_000065.jpg,images/train/open_000065.jpg,smoke open image 65,128,128,6db499748d7f0f55dd0f66ab13ecd153acbcdbdd4339943bdbbb5d74f09b128f,1,
openimages_defcbe3c299b1255a7ab1cfb,openimages,data/raw_smoke/openimages/images/train/open_000066.jpg,images/train/open_000066.jpg,smoke open image 66,128,128,c9e2e7e278aa3cad61063cf5bc4a40e6ceb3fd735d88bac2ecfc0b28bfad8c1b,1,
openimages_da7b034cf542df2e3c3cc19a,openimages,data/raw_smoke/openimages/images/train/open_000067.jpg,images/train/open_000067.jpg,smoke open image 67,128,128,f6b4c2967fdc19c7f570ede7b8859b40fb5c207675dcda29728346099c893bdd,1,
openimages_69a17e838c9e6613b27c4e47,openimages,data/raw_smoke/openimages/images/train/open_000068.jpg,images/train/open_000068.jpg,smoke open image 68,128,128,b89b773210fbb53ceb753a7509bf859311b587b59a2f78385134c3e91471c0d7,1,
openimages_bb238c89c829f63d59551ba2,openimages,data/raw_smoke/openimages/images/train/open_000069.jpg,images/train/open_000069.jpg,smoke open image 69,128,128,e86022faae09c567f816ec0a7faf9d353386c85b6901c902eab0d8f9cc368d2a,1,
openimages_194b3490431309dd1ae49d8b,openimages,data/raw_smoke/openimages/images/train/open_000070.jpg,images/train/open_000070.jpg,smoke open image 70,128,128,28967ad5560daf84deb9191d78a2c6436b0a78ad9e0d5a3efc4de365a56fa471,1,
openimages_e6a82341dad1d08708284a92,openimages,data/raw_smoke/openimages/images/train/open_000071.jpg,images/train/open_000071.jpg,smoke open image 71,128,128,15feaf38615694e97515281b924b7bd766cbd5db5b3d27f2a15d5c7ac9c3e231,1,
openimages_326baeccefc2c48342c512f3,openimages,data/raw_smoke/openimages/images/train/open_000072.jpg,images/train/open_000072.jpg,smoke open image 72,128,128,1abfa1eb7ea552da02da0cf7ebaf00bb613df617492556b791cd9805fa658b6c,1,
openimages_a491c792f752b81e06a1def4,openimages,data/raw_smoke/openimages/images/train/open_000073.jpg,images/train/open_000073.jpg,smoke open image 73,128,128,edaa70dccdcea7fee78ae0b110b39a91aba5cbb1c0fc0ae22dbc7efd5f01f604,1,
openimages_3a42f51c48865b0ce2a93fb3,openimages,data/raw_smoke/openimages/images/train/open_000074.jpg,images/train/open_000074.jpg,smoke open image 74,128,128,23b6187a9f4c09b2ad39a168d5fe79a9fcac3002abd5be8cf2d9afa061f2da0c,1,
openimages_8d58474be8d1dac743f63840,openimages,data/raw_smoke/openimages/images/train/open_000075.jpg,images/train/open_000075.jpg,smoke open image 75,128,128,7054755c96d84d8f78010a5177ffc2fe73146b9daa049823b69ad5cf77e4a3b2,1,
openimages_4714cfa0dc2567fb689db7b2,openimages,data/raw_smoke/openimages/images/train/open_000076.jpg,images/train/open_000076.jpg,smoke open image 76,128,128,472dbe994ab0d90fad1858c5c53232fa5368de5692d37168c22db9a9108fd3d5,1,
openimages_58636fdc2ff6e0e2941d0cea,openimages,data/raw_smoke/openimages/images/train/open_000077.jpg,images/train/open_000077.jpg,smoke open image 77,128,128,a0d2e181bef2302ec71495028a342797ae79822f8e9d53a500207d08a8a072c9,1,
openimages_bc4b087b25810f795ad948c4,openimages,data/raw_smoke/openimages/images/train/open_000078.jpg,images/train/open_000078.jpg,smoke open image 78,128,128,96c36487df778a27869bceea51fb99dc58e3198f6401023e2e39d9841b322489,1,
openimages_d2571e330be85cce8290e1ad,openimages,data/raw_smoke/openimages/images/train/open_000079.jpg,images/train/open_000079.jpg,smoke open image 79,128,128,42a9c100447e16e945a0c0c78b7dc99f5c9ad1ce9733694b73243839ba8e294f,1,
openimages_b53132b76fe69c7d69fe2521,openimages,data/raw_smoke/openimages/images/train/open_000080.jpg,images/train/open_000080.jpg,smoke open image 80,128,128,b70d66610baae3d3097fcdae68fab0dfa3ccc0c802f298289751c5ab3e0f294c,1,
openimages_013a2dbe5e8e046f9c0ff662,openimages,data/raw_smoke/openimages/images/train/open_000081.jpg,images/train/open_000081.jpg,smoke open image 81,128,128,2b0c47a7555441a4dd8ed0e1c3a02c46a8105e3f8f53917ffb75e41b85c5a930,1,
openimages_79b5c3edb794b263aa61c9f9,openimages,data/raw_smoke/openimages/images/train/open_000082.jpg,images/train/open_000082.jpg,smoke open image 82,128,128,b19f49b9303b0a8196b14c6d19aff8db912df68fa82d3f097d05ea83006fd773,1,
openimages_c450eb7b9aef894e61168fcd,openimages,data/raw_smoke/openimages/images/train/open_000083.jpg,images/train/open_000083.jpg,smoke open image 83,128,128,0459ab2bee93a5cbd475cc29a13e6f61e36827a2bea51e743a5846891a1e3a65,1,
openimages_fa54d22697863ad56f8bfe56,openimages,data/raw_smoke/openimages/images/train/open_000084.jpg,images/train/open_000084.jpg,smoke open image 84,128,128,c112cecf2bbe90c569ceefe40aecfeded1110561b91dfe80498a4ab71384e2c4,1,
openimages_b241158c6d40b4e74eeebbe4,openimages,data/raw_smoke/openimages/images/train/open_000085.jpg,images/train/open_000085.jpg,smoke open image 85,128,128,efa694c507a6ec0fcff74e69352da0baee82cf2ac4daa4098254d5437530e5a8,1,
openimages_ba7613d54093bb0011a41c86,openimages,data/raw_smoke/openimages/images/train/open_000086.jpg,images/train/open_000086.jpg,smoke open image 86,128,128,016cd9403bf5ced16fc5581d562c223b0e1fa700f342241647eaef2afe402c69,1,
openimages_41c3f305eb864eb97202fb1d,openimages,data/raw_smoke/openimages/images/train/open_000087.jpg,images/train/open_000087.jpg,smoke open image 87,128,128,2f4169c4c8a323a26c54bcd2aff98936224c4e8d5be70ca63e97fdbee1c24ac2,1,
openimages_3846a99f56519ce2b028c9c2,openimages,data/raw_smoke/openimages/images/train/open_000088.jpg,images/train/open_000088.jpg,smoke open image 88,128,128,835eea096763ac00026a6a381fee18563466fa5a997d73fa780aa4b30caf5ecf,1,
openimages_3b5f0cf3684a126cd6434515,openimages,data/raw_smoke/openimages/images/train/open_000089.jpg,images/train/open_000089.jpg,smoke open image 89,128,128,963ab9253452b7b1ab419b6127be379f344644861f181ae85096ae9e7ca7c068,1,
openimages_809b48c4f63de358117dce13,openimages,data/raw_smoke/openimages/images/train/open_000090.jpg,images/train/open_000090.jpg,smoke open image 90,128,128,82f3963a6915898468c62563af74b18c2e3241d0298e6061be08386a9406f65e,1,
openimages_e83deb59a128eb03c7ab1225,openimages,data/raw_smoke/openimages/images/train/open_000091.jpg,images/train/open_000091.jpg,smoke open image 91,128,128,6af62ef4809a3516fdba3e8c0a48e91a7fbeb43500b35ef5572f38cfb04e748c,1,
openimages_48b4d94f727bc54217254781,openimages,data/raw_smoke/openimages/images/train/open_000092.jpg,images/train/open_000092.jpg,smoke open image 92,128,128,690854f5ffb303ed1dba65e96362af2acd897d3839170a42e3e9f3ed2a501487,1,
openimages_6575fe27acf6632855a7ff6c,openimages,data/raw_smoke/openimages/images/train/open_000093.jpg,images/train/open_000093.jpg,smoke open image 93,128,128,ecf39f53ed94b0a039cafd1af032185bab0cd4fcbd53cbafe0b087c6f203ce32,1,
openimages_c7152d520ae760d9af86a343,openimages,data/raw_smoke/openimages/images/train/open_000094.jpg,images/train/open_000094.jpg,smoke open image 94,128,128,bb2dadd69edbbc20b71ea5d7e5c5f45923fa27e394fab21f2ebcf620dbe1945c,1,
openimages_d0165d238a2e749d764d6802,openimages,data/raw_smoke/openimages/images/train/open_000095.jpg,images/train/open_000095.jpg,smoke open image 95,128,128,5cd0b6728f7c55101483ad3b0c1eb88d7d586d78e21ba925db0eb39a565d0160,1,
openimages_b35f7a9dc0a613f8ce4f6015,openimages,data/raw_smoke/openimages/images/train/open_000096.jpg,images/train/open_000096.jpg,smoke open image 96,128,128,ebc2ca39ff3e12a5e3c5e7284f9584d3325394092ab6cfa6f98ecb6be9ff04b2,1,
openimages_2a51b62bddd7b9ab057de1c3,openimages,data/raw_smoke/openimages/images/train/open_000097.jpg,images/train/open_000097.jpg,smoke open image 97,128,128,85cfc77c40eaa37f0226b721e384e2d69c137d883053dab96c655d4c78c5d4a4,1,
openimages_c9685081dac8508a5d10dd0f,openimages,data/raw_smoke/openimages/images/train/open_000098.jpg,images/train/open_000098.jpg,smoke open image 98,128,128,cc6c5a1fd0a1bf27141fbc0720ecfabfaf03aab04104eccc977d239aed35de98,1,
openimages_7515a3844e1b78d5c5ca5a72,openimages,data/raw_smoke/openimages/images/train/open_000099.jpg,images/train/open_000099.jpg,smoke open image 99,128,128,bd485f0df41751ad67574eba37570316d701e7287a10062eec3143a47c20f107,1,
openimages_3d9904815dc6874eba47db24,openimages,data/raw_smoke/openimages/images/train/open_000100.jpg,images/train/open_000100.jpg,smoke open image 100,128,128,6d5f1e809eb01c64a842e09f6cc18f7804f5681ff5242663c8d25d779cf28485,1,
openimages_ca9f114ee16e0a1122c7082d,openimages,data/raw_smoke/openimages/images/train/open_000101.jpg,images/train/open_000101.jpg,smoke open image 101,128,128,dfd0307989a2305e2d4e4a1aa5ddf51347363944381f4f0415171ca01eacc6dd,1,
openimages_da448870193ca64d5dabbb4d,openimages,data/raw_smoke/openimages/images/train/open_000102.jpg,images/train/open_000102.jpg,smoke open image 102,128,128,fb76123fc3593acd2ad5ecc4336a8fa8d597d294c4f69ee0dcae11c2122389fe,1,
openimages_04f423c5e6176171162e2305,openimages,data/raw_smoke/openimages/images/train/open_000103.jpg,images/train/open_000103.jpg,smoke open image 103,128,128,80d12fbccbf97c34ea962fddc7c5491441490c857e74279ecb49e641f80f95de,1,
openimages_e415495efa39f257eec4b4dc,openimages,data/raw_smoke/openimages/images/train/open_000104.jpg,images/train/open_000104.jpg,smoke open image 104,128,128,7cb04a4041ee24df861b884f4204207fa1d11b769d4231e58f9d92a07a0388b5,1,
openimages_9d803bb9af9f2e8e2760c5b6,openimages,data/raw_smoke/openimages/images/train/open_000105.jpg,images/train/open_000105.jpg,smoke open image 105,128,128,72d6eb4f1ee58629f494eac045aa6ba675c13d1e07b22d3e80818f22be27684c,1,
openimages_955d30a8ebf87f44a42b325f,openimages,data/raw_smoke/openimages/images/train/open_000106.jpg,images/train/open_000106.jpg,smoke open image 106,128,128,71c78aa4a1c5e34feabc21c7744b32e440227c00a6e377fb58a2777bf042a887,1,
openimages_b689af5e2dcc9f7f866491f6,openimages,data/raw_smoke/openimages/images/train/open_000107.jpg,images/train/open_000107.jpg,smoke open image 107,128,128,48c96d246d66e6e45a7d856df1085277e6c3d6a81aa50d5849a4ebf885aabf6f,1,
openimages_27da763486829598c7a82729,openimages,data/raw_smoke/openimages/images/train/open_000108.jpg,images/train/open_000108.jpg,smoke open image 108,128,128,7951cd63ca6a889d451edf66653f3bd8cc4398a64ae74517adf6903b2df53da1,1,
openimages_026777ac0d5315d30082b0c7,openimages,data/raw_smoke/openimages/images/train/open_000109.jpg,images/train/open_000109.jpg,smoke open image 109,128,128,a4d3bb300d9571448e2db22c53f80149c5f43360b638eec82a76f76bd862a57c,1,
openimages_1d4a607d4bbbc5d8a0a4d65f,openimages,data/raw_smoke/openimages/images/train/open_000110.jpg,images/train/open_000110.jpg,smoke open image 110,128,128,48fecbd1370cab90bba84deb1baf4ef56d9a366ad45cd84e8901008df87c03ed,1,
openimages_a1a7e06dc7af13e04f50fbba,openimages,data/raw_smoke/openimages/images/train/open_000111.jpg,images/train/open_000111.jpg,smoke open image 111,128,128,8f72578810e0fb29300b537119f0d98428255770aa08ea44559aebdba6e27c6c,1,
openimages_de275b6a4e5fe20d1ebdc49a,openimages,data/raw_smoke/openimages/images/train/open_000112.jpg,images/train/open_000112.jpg,smoke open image 112,128,128,b1d0333ebb79d2efdd77607e83cc225aafd0c0b72f1adbc93c04388687cdf014,1,
openimages_05158dbde8330103b83fc14b,openimages,data/raw_smoke/openimages/images/train/open_000113.jpg,images/train/open_000113.jpg,smoke open image 113,128,128,c2fc98afe808a59eed95225bb1e1bc2a1865e1ba8ac58465be934fe538d1e7d9,1,
openimages_56b390e22b9212560b5e1324,openimages,data/raw_smoke/openimages/images/train/open_000114.jpg,images/train/open_000114.jpg,smoke open image 114,128,128,fc2ce8bfb8e0cbc1282d6734709d7e75454ece9144283a172376c819927e5c91,1,
openimages_e701c978d06478c32712c886,openimages,data/raw_smoke/openimages/images/train/open_000115.jpg,images/train/open_000115.jpg,smoke open image 115,128,128,1a1a59fd739e7eefd6bf96bd11eb4f25cccfd6f9df6a01b507743f9366f3790a,1,
openimages_450019dd2c826e8b123acbf7,openimages,data/raw_smoke/openimages/images/train/open_000116.jpg,images/train/open_000116.jpg,smoke open image 116,128,128,a1391e350dbd92195ea9dfdd9057d300f372b125804c6b3c9f7cdd7aa64b9ca8,1,
openimages_16bb3fb218cb459c36f4e252,openimages,data/raw_smoke/openimages/images/train/open_000117.jpg,images/train/open_000117.jpg,smoke open image 117,128,128,934ad85b08e400aefe9b4fb87aff35fc50ccb1909381990cb83d372380e55ebc,1,
openimages_cb983ee456f8f64faa1c0d61,openimages,data/raw_smoke/openimages/images/train/open_000118.jpg,images/train/open_000118.jpg,smoke open image 118,128,128,23ec446a70cd0d942df482a52f28c6f02bc2037349cb12c3937c6d3c1f6082bb,1,
openimages_d9a12fb67b727ac02c2a833c,openimages,data/raw_smoke/openimages/images/train/open_000119.jpg,images/train/open_000119.jpg,smoke open image 119,128,128,1d7d8a6a38ad29bedb4df21756ad3bc82b15eeb302997f319dce6870f4638caa,1,
openimages_e9be093f264df803f1531c97,openimages,data/raw_smoke/openimages/images/train/open_000120.jpg,images/train/open_000120.jpg,smoke open image 120,128,128,0e7337069784ead6274824ebb291af11dbe5e44d179a980511518936148721e9,1,
openimages_6134dc28387badf2e7e57e38,openimages,data/raw_smoke/openimages/images/train/open_000121.jpg,images/train/open_000121.jpg,smoke open image 121,128,128,3841edfeaffd7eb32cabafa0a07ba70476d888d8fabf9ecf258d5bf8787eeb19,1,
openimages_ecccd2af5f9a008efc261e26,openimages,data/raw_smoke/openimages/images/train/open_000122.jpg,images/train/open_000122.jpg,smoke open image 122,128,128,6c464b2f10f7902d546c1f4313b885e4ba51ee8c0986c7a0a81e2ebc5992fc3e,1,
openimages_15483d1dcb5ac58be04660c4,openimages,data/raw_smoke/openimages/images/train/open_000123.jpg,images/train/open_000123.jpg,smoke open image 123,128,128,07e26db5e0ffc795a2c0ba9e12bcab3623dc5ddc658779fde39c30b7abe7c81d,1,
openimages_59b695938e1a69e3c7e28dc0,openimages,data/raw_smoke/openimages/images/train/open_000124.jpg,images/train/open_000124.jpg,smoke open image 124,128,128,048b4cd2c89a319c543a33ff26563b57ada2f3eaf5076f946d7992e491b41f2b,1,
openimages_0afe5137227ecb718d738d4b,openimages,data/raw_smoke/openimages/images/train/open_000125.jpg,images/train/open_000125.jpg,smoke open image 125,128,128,fd0e92474be0d210cae7698f47ea367da8f010a3f52f8c5dff35194eec195a85,1,
openimages_72d1c676eb61ae7f77ae9878,openimages,data/raw_smoke/openimages/images/train/open_000126.jpg,images/train/open_000126.jpg,smoke open image 126,128,128,764eb73fa8ee500e5e16934f84121df15f6b062ea786e9e834a9e27b4e932aca,1,
openimages_96169c6b8df7a292aa86cb7a,openimages,data/raw_smoke/openimages/images/train/open_000127.jpg,images/train/open_000127.jpg,smoke open image 127,128,128,894df72ba20eaeb3bca1f437d7ec049d7fdcd498bb72300dbab07d0bf7a0cbc4,1,
openimages_d4f55fde8241fee8b6f63333,openimages,data/raw_smoke/openimages/images/train/open_000128.jpg,images/train/open_000128.jpg,smoke open image 128,128,128,76dadaf8bc00b4303747b08473df6317a49d450053d0d9f6cb78087910987b5c,1,
openimages_cadc007932e7cda8f789bbe2,openimages,data/raw_smoke/openimages/images/train/open_000129.jpg,images/train/open_000129.jpg,smoke open image 129,128,128,10e90c64089ac6ccd9ad13722f79fb587645cdd2077445cd8aed35782334096b,1,
openimages_f181db656c2105bca61a6d58,openimages,data/raw_smoke/openimages/images/train/open_000130.jpg,images/train/open_000130.jpg,smoke open image 130,128,128,99b7810bfc85ffb538c0b71143355baff7e650571a67c757e3cc0544275173e4,1,
